tgl_hari_krj,musim_hari,hari_kerja,jml_musim_hari,tgl_hari_jam,musim_jam,jam,jml_musim_jam
,,,,2012-10-31,Winter,13.0,177.0
,,,,2012-11-01,Winter,13.0,177.0
,,,,2012-11-02,Winter,13.0,177.0
,,,,2012-11-03,Winter,13.0,177.0
,,,,2012-11-04,Winter,13.0,177.0
,,,,2012-11-05,Winter,13.0,177.0
,,,,2012-11-06,Winter,13.0,177.0
,,,,2012-11-07,Winter,13.0,177.0
,,,,2012-11-08,Winter,13.0,177.0
,,,,2012-11-09,Winter,13.0,177.0
,,,,2012-11-10,Winter,13.0,177.0
,,,,2012-11-11,Winter,13.0,177.0
,,,,2012-11-12,Winter,13.0,177.0
,,,,2012-11-13,Winter,13.0,177.0
,,,,2012-11-14,Winter,13.0,177.0
,,,,2012-11-15,Winter,13.0,177.0
,,,,2012-11-16,Winter,13.0,177.0
,,,,2012-11-17,Winter,13.0,177.0
,,,,2012-11-18,Winter,13.0,177.0
,,,,2012-11-19,Winter,13.0,177.0
,,,,2012-11-20,Winter,13.0,177.0
,,,,2012-11-21,Winter,13.0,177.0
,,,,2012-11-22,Winter,13.0,177.0
,,,,2012-11-23,Winter,13.0,177.0
,,,,2012-11-24,Winter,13.0,177.0
,,,,2012-11-25,Winter,13.0,177.0
,,,,2012-11-26,Winter,13.0,177.0
,,,,2012-11-27,Winter,13.0,177.0
,,,,2012-11-28,Winter,13.0,177.0
,,,,2012-11-29,Winter,13.0,177.0
,,,,2012-11-30,Winter,13.0,177.0
,,,,2012-12-01,Winter,13.0,177.0
,,,,2012-12-02,Winter,13.0,177.0
,,,,2012-12-03,Winter,13.0,177.0
,,,,2012-12-04,Winter,13.0,177.0
,,,,2012-12-05,Winter,13.0,177.0
,,,,2012-12-06,Winter,13.0,177.0
,,,,2012-12-07,Winter,13.0,177.0
,,,,2012-12-08,Winter,13.0,177.0
,,,,2012-12-09,Winter,13.0,177.0
,,,,2012-12-10,Winter,13.0,177.0
,,,,2012-12-11,Winter,13.0,177.0
,,,,2012-12-12,Winter,13.0,177.0
,,,,2012-12-13,Winter,13.0,177.0
,,,,2012-12-14,Winter,13.0,177.0
,,,,2012-12-15,Winter,13.0,177.0
,,,,2012-12-16,Winter,13.0,177.0
,,,,2012-12-17,Winter,13.0,177.0
,,,,2012-12-18,Winter,13.0,177.0
,,,,2012-12-19,Winter,13.0,177.0
,,,,2012-12-20,Winter,13.0,177.0
,,,,2011-09-23,Winter,14.0,177.0
,,,,2011-09-24,Winter,14.0,177.0
,,,,2011-09-25,Winter,14.0,177.0
,,,,2011-09-26,Winter,14.0,177.0
,,,,2011-09-27,Winter,14.0,177.0
,,,,2011-09-28,Winter,14.0,177.0
,,,,2011-09-29,Winter,14.0,177.0
,,,,2011-09-30,Winter,14.0,177.0
,,,,2011-10-01,Winter,14.0,177.0
,,,,2011-10-02,Winter,14.0,177.0
,,,,2011-10-03,Winter,14.0,177.0
,,,,2011-10-04,Winter,14.0,177.0
,,,,2011-10-05,Winter,14.0,177.0
,,,,2011-10-06,Winter,14.0,177.0
,,,,2011-10-07,Winter,14.0,177.0
,,,,2011-10-08,Winter,14.0,177.0
,,,,2011-10-09,Winter,14.0,177.0
,,,,2011-10-10,Winter,14.0,177.0
,,,,2011-10-11,Winter,14.0,177.0
,,,,2011-10-12,Winter,14.0,177.0
,,,,2011-10-13,Winter,14.0,177.0
,,,,2011-10-14,Winter,14.0,177.0
,,,,2011-10-15,Winter,14.0,177.0
,,,,2011-10-16,Winter,14.0,177.0
,,,,2011-10-17,Winter,14.0,177.0
,,,,2011-10-18,Winter,14.0,177.0
,,,,2011-10-19,Winter,14.0,177.0
,,,,2011-10-20,Winter,14.0,177.0
,,,,2011-10-21,Winter,14.0,177.0
,,,,2011-10-22,Winter,14.0,177.0
,,,,2011-10-23,Winter,14.0,177.0
,,,,2011-10-24,Winter,14.0,177.0
,,,,2011-10-25,Winter,14.0,177.0
,,,,2011-10-26,Winter,14.0,177.0
,,,,2011-10-27,Winter,14.0,177.0
,,,,2011-10-28,Winter,14.0,177.0
,,,,2011-10-29,Winter,14.0,177.0
,,,,2011-10-30,Winter,14.0,177.0
,,,,2011-10-31,Winter,14.0,177.0
,,,,2011-11-01,Winter,14.0,177.0
,,,,2011-11-02,Winter,14.0,177.0
,,,,2011-11-03,Winter,14.0,177.0
,,,,2011-11-04,Winter,14.0,177.0
,,,,2011-11-05,Winter,14.0,177.0
,,,,2011-11-06,Winter,14.0,177.0
,,,,2011-11-07,Winter,14.0,177.0
,,,,2011-11-08,Winter,14.0,177.0
,,,,2011-11-09,Winter,14.0,177.0
,,,,2011-11-10,Winter,14.0,177.0
,,,,2011-11-11,Winter,14.0,177.0
,,,,2011-11-12,Winter,14.0,177.0
,,,,2011-11-13,Winter,14.0,177.0
,,,,2011-11-14,Winter,14.0,177.0
,,,,2011-11-15,Winter,14.0,177.0
,,,,2011-11-16,Winter,14.0,177.0
,,,,2011-11-17,Winter,14.0,177.0
,,,,2011-11-18,Winter,14.0,177.0
,,,,2011-11-19,Winter,14.0,177.0
,,,,2011-11-20,Winter,14.0,177.0
,,,,2011-11-21,Winter,14.0,177.0
,,,,2011-11-22,Winter,14.0,177.0
,,,,2011-11-23,Winter,14.0,177.0
,,,,2011-11-24,Winter,14.0,177.0
,,,,2011-11-25,Winter,14.0,177.0
,,,,2011-11-26,Winter,14.0,177.0
,,,,2011-11-27,Winter,14.0,177.0
,,,,2011-11-28,Winter,14.0,177.0
,,,,2011-11-29,Winter,14.0,177.0
,,,,2011-11-30,Winter,14.0,177.0
,,,,2011-12-01,Winter,14.0,177.0
,,,,2011-12-02,Winter,14.0,177.0
,,,,2011-12-03,Winter,14.0,177.0
,,,,2011-12-04,Winter,14.0,177.0
,,,,2011-12-05,Winter,14.0,177.0
,,,,2011-12-06,Winter,14.0,177.0
,,,,2011-12-07,Winter,14.0,177.0
,,,,2011-12-08,Winter,14.0,177.0
,,,,2011-12-09,Winter,14.0,177.0
,,,,2011-12-10,Winter,14.0,177.0
,,,,2011-12-11,Winter,14.0,177.0
,,,,2011-12-12,Winter,14.0,177.0
,,,,2011-12-13,Winter,14.0,177.0
,,,,2011-12-14,Winter,14.0,177.0
,,,,2011-12-15,Winter,14.0,177.0
,,,,2011-12-16,Winter,14.0,177.0
,,,,2011-12-17,Winter,14.0,177.0
,,,,2011-12-18,Winter,14.0,177.0
,,,,2011-12-19,Winter,14.0,177.0
,,,,2011-12-20,Winter,14.0,177.0
,,,,2012-09-23,Winter,14.0,177.0
,,,,2012-09-24,Winter,14.0,177.0
,,,,2012-09-25,Winter,14.0,177.0
,,,,2012-09-26,Winter,14.0,177.0
,,,,2012-09-27,Winter,14.0,177.0
,,,,2012-09-28,Winter,14.0,177.0
,,,,2012-09-29,Winter,14.0,177.0
,,,,2012-09-30,Winter,14.0,177.0
,,,,2012-10-01,Winter,14.0,177.0
,,,,2012-10-02,Winter,14.0,177.0
,,,,2012-10-03,Winter,14.0,177.0
,,,,2012-10-04,Winter,14.0,177.0
,,,,2012-10-05,Winter,14.0,177.0
,,,,2012-10-06,Winter,14.0,177.0
,,,,2012-10-07,Winter,14.0,177.0
,,,,2012-10-08,Winter,14.0,177.0
,,,,2012-10-09,Winter,14.0,177.0
,,,,2012-10-10,Winter,14.0,177.0
,,,,2012-10-11,Winter,14.0,177.0
,,,,2012-10-12,Winter,14.0,177.0
,,,,2012-10-13,Winter,14.0,177.0
,,,,2012-10-14,Winter,14.0,177.0
,,,,2012-10-15,Winter,14.0,177.0
,,,,2012-10-16,Winter,14.0,177.0
,,,,2012-10-17,Winter,14.0,177.0
,,,,2012-10-18,Winter,14.0,177.0
,,,,2012-10-19,Winter,14.0,177.0
,,,,2012-10-20,Winter,14.0,177.0
,,,,2012-10-21,Winter,14.0,177.0
,,,,2012-10-22,Winter,14.0,177.0
,,,,2012-10-23,Winter,14.0,177.0
,,,,2012-10-24,Winter,14.0,177.0
,,,,2012-10-25,Winter,14.0,177.0
,,,,2012-10-26,Winter,14.0,177.0
,,,,2012-10-27,Winter,14.0,177.0
,,,,2012-10-28,Winter,14.0,177.0
,,,,2012-10-30,Winter,14.0,177.0
,,,,2012-10-31,Winter,14.0,177.0
,,,,2012-11-01,Winter,14.0,177.0
,,,,2012-11-02,Winter,14.0,177.0
,,,,2012-11-03,Winter,14.0,177.0
,,,,2012-11-04,Winter,14.0,177.0
,,,,2012-11-05,Winter,14.0,177.0
,,,,2012-11-06,Winter,14.0,177.0
,,,,2012-11-07,Winter,14.0,177.0
,,,,2012-11-08,Winter,14.0,177.0
,,,,2012-11-09,Winter,14.0,177.0
,,,,2012-11-10,Winter,14.0,177.0
,,,,2012-11-11,Winter,14.0,177.0
,,,,2012-11-12,Winter,14.0,177.0
,,,,2012-11-13,Winter,14.0,177.0
,,,,2012-11-14,Winter,14.0,177.0
,,,,2012-11-15,Winter,14.0,177.0
,,,,2012-11-16,Winter,14.0,177.0
,,,,2012-11-17,Winter,14.0,177.0
,,,,2012-11-18,Winter,14.0,177.0
,,,,2012-11-19,Winter,14.0,177.0
,,,,2012-11-20,Winter,14.0,177.0
,,,,2012-11-21,Winter,14.0,177.0
,,,,2012-11-22,Winter,14.0,177.0
,,,,2012-11-23,Winter,14.0,177.0
,,,,2012-11-24,Winter,14.0,177.0
,,,,2012-11-25,Winter,14.0,177.0
,,,,2012-11-26,Winter,14.0,177.0
,,,,2012-11-27,Winter,14.0,177.0
,,,,2012-11-28,Winter,14.0,177.0
,,,,2012-11-29,Winter,14.0,177.0
,,,,2012-11-30,Winter,14.0,177.0
,,,,2012-12-01,Winter,14.0,177.0
,,,,2012-12-02,Winter,14.0,177.0
,,,,2012-12-03,Winter,14.0,177.0
,,,,2012-12-04,Winter,14.0,177.0
,,,,2012-12-05,Winter,14.0,177.0
,,,,2012-12-06,Winter,14.0,177.0
,,,,2012-12-07,Winter,14.0,177.0
,,,,2012-12-08,Winter,14.0,177.0
,,,,2012-12-09,Winter,14.0,177.0
,,,,2012-12-10,Winter,14.0,177.0
,,,,2012-12-11,Winter,14.0,177.0
,,,,2012-12-12,Winter,14.0,177.0
,,,,2012-12-13,Winter,14.0,177.0
,,,,2012-12-14,Winter,14.0,177.0
,,,,2012-12-15,Winter,14.0,177.0
,,,,2012-12-16,Winter,14.0,177.0
,,,,2012-12-17,Winter,14.0,177.0
,,,,2012-12-18,Winter,14.0,177.0
,,,,2012-12-19,Winter,14.0,177.0
,,,,2012-12-20,Winter,14.0,177.0
,,,,2011-09-23,Winter,15.0,177.0
,,,,2011-09-24,Winter,15.0,177.0
,,,,2011-09-25,Winter,15.0,177.0
,,,,2011-09-26,Winter,15.0,177.0
,,,,2011-09-27,Winter,15.0,177.0
,,,,2011-09-28,Winter,15.0,177.0
,,,,2011-09-29,Winter,15.0,177.0
,,,,2011-09-30,Winter,15.0,177.0
,,,,2011-10-01,Winter,15.0,177.0
,,,,2011-10-02,Winter,15.0,177.0
,,,,2011-10-03,Winter,15.0,177.0
,,,,2011-10-04,Winter,15.0,177.0
,,,,2011-10-05,Winter,15.0,177.0
,,,,2011-10-06,Winter,15.0,177.0
,,,,2011-10-07,Winter,15.0,177.0
,,,,2011-10-08,Winter,15.0,177.0
,,,,2011-10-09,Winter,15.0,177.0
,,,,2011-10-10,Winter,15.0,177.0
,,,,2011-10-11,Winter,15.0,177.0
,,,,2011-10-12,Winter,15.0,177.0
,,,,2011-10-13,Winter,15.0,177.0
,,,,2011-10-14,Winter,15.0,177.0
,,,,2011-10-15,Winter,15.0,177.0
,,,,2011-10-16,Winter,15.0,177.0
,,,,2011-10-17,Winter,15.0,177.0
,,,,2011-10-18,Winter,15.0,177.0
,,,,2011-10-19,Winter,15.0,177.0
,,,,2011-10-20,Winter,15.0,177.0
,,,,2011-10-21,Winter,15.0,177.0
,,,,2011-10-22,Winter,15.0,177.0
,,,,2011-10-23,Winter,15.0,177.0
,,,,2011-10-24,Winter,15.0,177.0
,,,,2011-10-25,Winter,15.0,177.0
,,,,2011-10-26,Winter,15.0,177.0
,,,,2011-10-27,Winter,15.0,177.0
,,,,2011-10-28,Winter,15.0,177.0
,,,,2011-10-29,Winter,15.0,177.0
,,,,2011-10-30,Winter,15.0,177.0
,,,,2011-10-31,Winter,15.0,177.0
,,,,2011-11-01,Winter,15.0,177.0
,,,,2011-11-02,Winter,15.0,177.0
,,,,2011-11-03,Winter,15.0,177.0
,,,,2011-11-04,Winter,15.0,177.0
,,,,2011-11-05,Winter,15.0,177.0
,,,,2011-11-06,Winter,15.0,177.0
,,,,2011-11-07,Winter,15.0,177.0
,,,,2011-11-08,Winter,15.0,177.0
,,,,2011-11-09,Winter,15.0,177.0
,,,,2011-11-10,Winter,15.0,177.0
,,,,2011-11-11,Winter,15.0,177.0
,,,,2011-11-12,Winter,15.0,177.0
,,,,2011-11-13,Winter,15.0,177.0
,,,,2011-11-14,Winter,15.0,177.0
,,,,2011-11-15,Winter,15.0,177.0
,,,,2011-11-16,Winter,15.0,177.0
,,,,2011-11-17,Winter,15.0,177.0
,,,,2011-11-18,Winter,15.0,177.0
,,,,2011-11-19,Winter,15.0,177.0
,,,,2011-11-20,Winter,15.0,177.0
,,,,2011-11-21,Winter,15.0,177.0
,,,,2011-11-22,Winter,15.0,177.0
,,,,2011-11-23,Winter,15.0,177.0
,,,,2011-11-24,Winter,15.0,177.0
,,,,2011-11-25,Winter,15.0,177.0
,,,,2011-11-26,Winter,15.0,177.0
,,,,2011-11-27,Winter,15.0,177.0
,,,,2011-11-28,Winter,15.0,177.0
,,,,2011-11-29,Winter,15.0,177.0
,,,,2011-11-30,Winter,15.0,177.0
,,,,2011-12-01,Winter,15.0,177.0
,,,,2011-12-02,Winter,15.0,177.0
,,,,2011-12-03,Winter,15.0,177.0
,,,,2011-12-04,Winter,15.0,177.0
,,,,2011-12-05,Winter,15.0,177.0
,,,,2011-12-06,Winter,15.0,177.0
,,,,2011-12-07,Winter,15.0,177.0
,,,,2011-12-08,Winter,15.0,177.0
,,,,2011-12-09,Winter,15.0,177.0
,,,,2011-12-10,Winter,15.0,177.0
,,,,2011-12-11,Winter,15.0,177.0
,,,,2011-12-12,Winter,15.0,177.0
,,,,2011-12-13,Winter,15.0,177.0
,,,,2011-12-14,Winter,15.0,177.0
,,,,2011-12-15,Winter,15.0,177.0
,,,,2011-12-16,Winter,15.0,177.0
,,,,2011-12-17,Winter,15.0,177.0
,,,,2011-12-18,Winter,15.0,177.0
,,,,2011-12-19,Winter,15.0,177.0
,,,,2011-12-20,Winter,15.0,177.0
,,,,2012-09-23,Winter,15.0,177.0
,,,,2012-09-24,Winter,15.0,177.0
,,,,2012-09-25,Winter,15.0,177.0
,,,,2012-09-26,Winter,15.0,177.0
,,,,2012-09-27,Winter,15.0,177.0
,,,,2012-09-28,Winter,15.0,177.0
,,,,2012-09-29,Winter,15.0,177.0
,,,,2012-09-30,Winter,15.0,177.0
,,,,2012-10-01,Winter,15.0,177.0
,,,,2012-10-02,Winter,15.0,177.0
,,,,2012-10-03,Winter,15.0,177.0
,,,,2012-10-04,Winter,15.0,177.0
,,,,2012-10-05,Winter,15.0,177.0
,,,,2012-10-06,Winter,15.0,177.0
,,,,2012-10-07,Winter,15.0,177.0
,,,,2012-10-08,Winter,15.0,177.0
,,,,2012-10-09,Winter,15.0,177.0
,,,,2012-10-10,Winter,15.0,177.0
,,,,2012-10-11,Winter,15.0,177.0
,,,,2012-10-12,Winter,15.0,177.0
,,,,2012-10-13,Winter,15.0,177.0
,,,,2012-10-14,Winter,15.0,177.0
,,,,2012-10-15,Winter,15.0,177.0
,,,,2012-10-16,Winter,15.0,177.0
,,,,2012-10-17,Winter,15.0,177.0
,,,,2012-10-18,Winter,15.0,177.0
,,,,2012-10-19,Winter,15.0,177.0
,,,,2012-10-20,Winter,15.0,177.0
,,,,2012-10-21,Winter,15.0,177.0
,,,,2012-10-22,Winter,15.0,177.0
,,,,2012-10-23,Winter,15.0,177.0
,,,,2012-10-24,Winter,15.0,177.0
,,,,2012-10-25,Winter,15.0,177.0
,,,,2012-10-26,Winter,15.0,177.0
,,,,2012-10-27,Winter,15.0,177.0
,,,,2012-10-28,Winter,15.0,177.0
,,,,2012-10-30,Winter,15.0,177.0
,,,,2012-10-31,Winter,15.0,177.0
,,,,2012-11-01,Winter,15.0,177.0
,,,,2012-11-02,Winter,15.0,177.0
,,,,2012-11-03,Winter,15.0,177.0
,,,,2012-11-04,Winter,15.0,177.0
,,,,2012-11-05,Winter,15.0,177.0
,,,,2012-11-06,Winter,15.0,177.0
,,,,2012-11-07,Winter,15.0,177.0
,,,,2012-11-08,Winter,15.0,177.0
,,,,2012-11-09,Winter,15.0,177.0
,,,,2012-11-10,Winter,15.0,177.0
,,,,2012-11-11,Winter,15.0,177.0
,,,,2012-11-12,Winter,15.0,177.0
,,,,2012-11-13,Winter,15.0,177.0
,,,,2012-11-14,Winter,15.0,177.0
,,,,2012-11-15,Winter,15.0,177.0
,,,,2012-11-16,Winter,15.0,177.0
,,,,2012-11-17,Winter,15.0,177.0
,,,,2012-11-18,Winter,15.0,177.0
,,,,2012-11-19,Winter,15.0,177.0
,,,,2012-11-20,Winter,15.0,177.0
,,,,2012-11-21,Winter,15.0,177.0
,,,,2012-11-22,Winter,15.0,177.0
,,,,2012-11-23,Winter,15.0,177.0
,,,,2012-11-24,Winter,15.0,177.0
,,,,2012-11-25,Winter,15.0,177.0
,,,,2012-11-26,Winter,15.0,177.0
,,,,2012-11-27,Winter,15.0,177.0
,,,,2012-11-28,Winter,15.0,177.0
,,,,2012-11-29,Winter,15.0,177.0
,,,,2012-11-30,Winter,15.0,177.0
,,,,2012-12-01,Winter,15.0,177.0
,,,,2012-12-02,Winter,15.0,177.0
,,,,2012-12-03,Winter,15.0,177.0
,,,,2012-12-04,Winter,15.0,177.0
,,,,2012-12-05,Winter,15.0,177.0
,,,,2012-12-06,Winter,15.0,177.0
,,,,2012-12-07,Winter,15.0,177.0
,,,,2012-12-08,Winter,15.0,177.0
,,,,2012-12-09,Winter,15.0,177.0
,,,,2012-12-10,Winter,15.0,177.0
,,,,2012-12-11,Winter,15.0,177.0
,,,,2012-12-12,Winter,15.0,177.0
,,,,2012-12-13,Winter,15.0,177.0
,,,,2012-12-14,Winter,15.0,177.0
,,,,2012-12-15,Winter,15.0,177.0
,,,,2012-12-16,Winter,15.0,177.0
,,,,2012-12-17,Winter,15.0,177.0
,,,,2012-12-18,Winter,15.0,177.0
,,,,2012-12-19,Winter,15.0,177.0
,,,,2012-12-20,Winter,15.0,177.0
,,,,2011-09-23,Winter,16.0,177.0
,,,,2011-09-24,Winter,16.0,177.0
,,,,2011-09-25,Winter,16.0,177.0
,,,,2011-09-26,Winter,16.0,177.0
,,,,2011-09-27,Winter,16.0,177.0
,,,,2011-09-28,Winter,16.0,177.0
,,,,2011-09-29,Winter,16.0,177.0
,,,,2011-09-30,Winter,16.0,177.0
,,,,2011-10-01,Winter,16.0,177.0
,,,,2011-10-02,Winter,16.0,177.0
,,,,2011-10-03,Winter,16.0,177.0
,,,,2011-10-04,Winter,16.0,177.0
,,,,2011-10-05,Winter,16.0,177.0
,,,,2011-10-06,Winter,16.0,177.0
,,,,2011-10-07,Winter,16.0,177.0
,,,,2011-10-08,Winter,16.0,177.0
,,,,2011-10-09,Winter,16.0,177.0
,,,,2011-10-10,Winter,16.0,177.0
,,,,2011-10-11,Winter,16.0,177.0
,,,,2011-10-12,Winter,16.0,177.0
,,,,2011-10-13,Winter,16.0,177.0
,,,,2011-10-14,Winter,16.0,177.0
,,,,2011-10-15,Winter,16.0,177.0
,,,,2011-10-16,Winter,16.0,177.0
,,,,2011-10-17,Winter,16.0,177.0
,,,,2011-10-18,Winter,16.0,177.0
,,,,2011-10-19,Winter,16.0,177.0
,,,,2011-10-20,Winter,16.0,177.0
,,,,2011-10-21,Winter,16.0,177.0
,,,,2011-10-22,Winter,16.0,177.0
,,,,2011-10-23,Winter,16.0,177.0
,,,,2011-10-24,Winter,16.0,177.0
,,,,2011-10-25,Winter,16.0,177.0
,,,,2011-10-26,Winter,16.0,177.0
,,,,2011-10-27,Winter,16.0,177.0
,,,,2011-10-28,Winter,16.0,177.0
,,,,2011-10-29,Winter,16.0,177.0
,,,,2011-10-30,Winter,16.0,177.0
,,,,2011-10-31,Winter,16.0,177.0
,,,,2011-11-01,Winter,16.0,177.0
,,,,2011-11-02,Winter,16.0,177.0
,,,,2011-11-03,Winter,16.0,177.0
,,,,2011-11-04,Winter,16.0,177.0
,,,,2011-11-05,Winter,16.0,177.0
,,,,2011-11-06,Winter,16.0,177.0
,,,,2011-11-07,Winter,16.0,177.0
,,,,2011-11-08,Winter,16.0,177.0
,,,,2011-11-09,Winter,16.0,177.0
,,,,2011-11-10,Winter,16.0,177.0
,,,,2011-11-11,Winter,16.0,177.0
,,,,2011-11-12,Winter,16.0,177.0
,,,,2011-11-13,Winter,16.0,177.0
,,,,2011-11-14,Winter,16.0,177.0
,,,,2011-11-15,Winter,16.0,177.0
,,,,2011-11-16,Winter,16.0,177.0
,,,,2011-11-17,Winter,16.0,177.0
,,,,2011-11-18,Winter,16.0,177.0
,,,,2011-11-19,Winter,16.0,177.0
,,,,2011-11-20,Winter,16.0,177.0
,,,,2011-11-21,Winter,16.0,177.0
,,,,2011-11-22,Winter,16.0,177.0
,,,,2011-11-23,Winter,16.0,177.0
,,,,2011-11-24,Winter,16.0,177.0
,,,,2011-11-25,Winter,16.0,177.0
,,,,2011-11-26,Winter,16.0,177.0
,,,,2011-11-27,Winter,16.0,177.0
,,,,2011-11-28,Winter,16.0,177.0
,,,,2011-11-29,Winter,16.0,177.0
,,,,2011-11-30,Winter,16.0,177.0
,,,,2011-12-01,Winter,16.0,177.0
,,,,2011-12-02,Winter,16.0,177.0
,,,,2011-12-03,Winter,16.0,177.0
,,,,2011-12-04,Winter,16.0,177.0
,,,,2011-12-05,Winter,16.0,177.0
,,,,2011-12-06,Winter,16.0,177.0
,,,,2011-12-07,Winter,16.0,177.0
,,,,2011-12-08,Winter,16.0,177.0
,,,,2011-12-09,Winter,16.0,177.0
,,,,2011-12-10,Winter,16.0,177.0
,,,,2011-12-11,Winter,16.0,177.0
,,,,2011-12-12,Winter,16.0,177.0
,,,,2011-12-13,Winter,16.0,177.0
,,,,2011-12-14,Winter,16.0,177.0
,,,,2011-12-15,Winter,16.0,177.0
,,,,2011-12-16,Winter,16.0,177.0
,,,,2011-12-17,Winter,16.0,177.0
,,,,2011-12-18,Winter,16.0,177.0
,,,,2011-12-19,Winter,16.0,177.0
,,,,2011-12-20,Winter,16.0,177.0
,,,,2012-09-23,Winter,16.0,177.0
,,,,2012-09-24,Winter,16.0,177.0
,,,,2012-09-25,Winter,16.0,177.0
,,,,2012-09-26,Winter,16.0,177.0
,,,,2012-09-27,Winter,16.0,177.0
,,,,2012-09-28,Winter,16.0,177.0
,,,,2012-09-29,Winter,16.0,177.0
,,,,2012-09-30,Winter,16.0,177.0
,,,,2012-10-01,Winter,16.0,177.0
,,,,2012-10-02,Winter,16.0,177.0
,,,,2012-10-03,Winter,16.0,177.0
,,,,2012-10-04,Winter,16.0,177.0
,,,,2012-10-05,Winter,16.0,177.0
,,,,2012-10-06,Winter,16.0,177.0
,,,,2012-10-07,Winter,16.0,177.0
,,,,2012-10-08,Winter,16.0,177.0
,,,,2012-10-09,Winter,16.0,177.0
,,,,2012-10-10,Winter,16.0,177.0
,,,,2012-10-11,Winter,16.0,177.0
,,,,2012-10-12,Winter,16.0,177.0
,,,,2012-10-13,Winter,16.0,177.0
,,,,2012-10-14,Winter,16.0,177.0
,,,,2012-10-15,Winter,16.0,177.0
,,,,2012-10-16,Winter,16.0,177.0
,,,,2012-10-17,Winter,16.0,177.0
,,,,2012-10-18,Winter,16.0,177.0
,,,,2012-10-19,Winter,16.0,177.0
,,,,2012-10-20,Winter,16.0,177.0
,,,,2012-10-21,Winter,16.0,177.0
,,,,2012-10-22,Winter,16.0,177.0
,,,,2012-10-23,Winter,16.0,177.0
,,,,2012-10-24,Winter,16.0,177.0
,,,,2012-10-25,Winter,16.0,177.0
,,,,2012-10-26,Winter,16.0,177.0
,,,,2012-10-27,Winter,16.0,177.0
,,,,2012-10-28,Winter,16.0,177.0
,,,,2012-10-30,Winter,16.0,177.0
,,,,2012-10-31,Winter,16.0,177.0
,,,,2012-11-01,Winter,16.0,177.0
,,,,2012-11-02,Winter,16.0,177.0
,,,,2012-11-03,Winter,16.0,177.0
,,,,2012-11-04,Winter,16.0,177.0
,,,,2012-11-05,Winter,16.0,177.0
,,,,2012-11-06,Winter,16.0,177.0
,,,,2012-11-07,Winter,16.0,177.0
,,,,2012-11-08,Winter,16.0,177.0
,,,,2012-11-09,Winter,16.0,177.0
,,,,2012-11-10,Winter,16.0,177.0
,,,,2012-11-11,Winter,16.0,177.0
,,,,2012-11-12,Winter,16.0,177.0
,,,,2012-11-13,Winter,16.0,177.0
,,,,2012-11-14,Winter,16.0,177.0
,,,,2012-11-15,Winter,16.0,177.0
,,,,2012-11-16,Winter,16.0,177.0
,,,,2012-11-17,Winter,16.0,177.0
,,,,2012-11-18,Winter,16.0,177.0
,,,,2012-11-19,Winter,16.0,177.0
,,,,2012-11-20,Winter,16.0,177.0
,,,,2012-11-21,Winter,16.0,177.0
,,,,2012-11-22,Winter,16.0,177.0
,,,,2012-11-23,Winter,16.0,177.0
,,,,2012-11-24,Winter,16.0,177.0
,,,,2012-11-25,Winter,16.0,177.0
,,,,2012-11-26,Winter,16.0,177.0
,,,,2012-11-27,Winter,16.0,177.0
,,,,2012-11-28,Winter,16.0,177.0
,,,,2012-11-29,Winter,16.0,177.0
,,,,2012-11-30,Winter,16.0,177.0
,,,,2012-12-01,Winter,16.0,177.0
,,,,2012-12-02,Winter,16.0,177.0
,,,,2012-12-03,Winter,16.0,177.0
,,,,2012-12-04,Winter,16.0,177.0
,,,,2012-12-05,Winter,16.0,177.0
,,,,2012-12-06,Winter,16.0,177.0
,,,,2012-12-07,Winter,16.0,177.0
,,,,2012-12-08,Winter,16.0,177.0
,,,,2012-12-09,Winter,16.0,177.0
,,,,2012-12-10,Winter,16.0,177.0
,,,,2012-12-11,Winter,16.0,177.0
,,,,2012-12-12,Winter,16.0,177.0
,,,,2012-12-13,Winter,16.0,177.0
,,,,2012-12-14,Winter,16.0,177.0
,,,,2012-12-15,Winter,16.0,177.0
,,,,2012-12-16,Winter,16.0,177.0
,,,,2012-12-17,Winter,16.0,177.0
,,,,2012-12-18,Winter,16.0,177.0
,,,,2012-12-19,Winter,16.0,177.0
,,,,2012-12-20,Winter,16.0,177.0
,,,,2011-09-23,Winter,17.0,177.0
,,,,2011-09-24,Winter,17.0,177.0
,,,,2011-09-25,Winter,17.0,177.0
,,,,2011-09-26,Winter,17.0,177.0
,,,,2011-09-27,Winter,17.0,177.0
,,,,2011-09-28,Winter,17.0,177.0
,,,,2011-09-29,Winter,17.0,177.0
,,,,2011-09-30,Winter,17.0,177.0
,,,,2011-10-01,Winter,17.0,177.0
,,,,2011-10-02,Winter,17.0,177.0
,,,,2011-10-03,Winter,17.0,177.0
,,,,2011-10-04,Winter,17.0,177.0
,,,,2011-10-05,Winter,17.0,177.0
,,,,2011-10-06,Winter,17.0,177.0
,,,,2011-10-07,Winter,17.0,177.0
,,,,2011-10-08,Winter,17.0,177.0
,,,,2011-10-09,Winter,17.0,177.0
,,,,2011-10-10,Winter,17.0,177.0
,,,,2011-10-11,Winter,17.0,177.0
,,,,2011-10-12,Winter,17.0,177.0
,,,,2011-10-13,Winter,17.0,177.0
,,,,2011-10-14,Winter,17.0,177.0
,,,,2011-10-15,Winter,17.0,177.0
,,,,2011-10-16,Winter,17.0,177.0
